short_name,long_name,Borough,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
crime_all_rt,"Serious crime rate (per 1,000 residents)",Manhattan,32.2003989764489,28.5665785898454,26.7809206992388,26.329571652459,25.8137441705912,24.2090206644498,22.3433769878452,21.0748700270767,20.3961534161089,18.2848085829535,17.0909448232359,16.6516101015288,17.4871702216009,17.5290116236683,16.595821565439,17.0801674924004,17.00028845209,16.4582521071267,16.4563502252145
crime_all_rt,"Serious crime rate (per 1,000 residents)",Bronx,23.768653877778,20.4688955787569,19.80909455847,18.9557217778638,18.5173608260229,17.8010699923616,16.637864664237,16.1542320863849,15.8634498822558,14.7944862872838,14.3101636347439,14.5202024774444,14.8316393821382,15.0170529812117,14.7237228733024,15.4161267823425,15.3929500824584,14.5527947116565,13.6757014754142
crime_all_rt,"Serious crime rate (per 1,000 residents)",Brooklyn,22.9336809816305,20.1733969461638,19.3021125805099,18.5038408711553,17.5855039048474,17.0082982939202,15.8297228855405,14.7722446648459,14.6679976749271,13.156213505948,13.1753099984868,13.646840684514,14.3435562197533,14.2133961827974,13.7797955688892,13.0148059038357,11.8900794495269,11.281601239954,10.812066873512
crime_all_rt,"Serious crime rate (per 1,000 residents)",Queens,19.0702138270717,17.1356574359816,16.1666027882602,14.5709046449047,13.907399766962,13.0786848390708,12.4239570454941,11.6196758773672,11.3750887074818,10.3016723870904,10.3002158391198,10.595616908543,10.9409951981708,10.7562579734862,10.2676414009507,9.66612985777465,9.33815435018235,8.61169975649492,8.12219073359866
crime_all_rt,"Serious crime rate (per 1,000 residents)",Staten Island,10.5357336024754,9.00551689323038,8.6021166119026,7.7908087837277,8.12434644636232,8.2618180506397,7.56911619836055,7.83347040588538,7.70016358328739,6.64274675318807,6.30384983588621,6.56027762582057,7.31246580962801,7.32101340262582,6.92782412472648,7.00261556345733,6.62652147155361,5.97049370897155,5.54952475382932
