short_name,long_name,Borough,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
hh_inc_med_adj,Median household income (2018$),Manhattan,72708.1142937853,69310,74413.7376393294,77431.9383845951,80098.9087250087,79386.7984630001,72518.3186860635,73237.0060270146,72691.6459174624,76914.3520887113,80010.2603427737,79369.7317871645,80585.2042564502,86693.4064911366,85066
hh_inc_med_adj,Median household income (2018$),Bronx,42686.4500056497,36190,39048.7070865428,41184.8153520754,40658.1721802343,38006.4326528027,36999.8841171782,35412.780573071,35165.5140386717,35169.2180093679,35449.3540022288,36942.2386416844,38989.1539308564,38110.2058580366,38467
hh_inc_med_adj,Median household income (2018$),Brooklyn,49680.5284463277,46220,50082.3784005437,49926.7614611792,50343.1105767192,49876.437901404,47877.8591362761,47225.8779418532,48999.8829318891,50629.8657882749,50437.9364638973,53708.864747964,57301.847815769,58027.9525621928,61220
hh_inc_med_adj,Median household income (2018$),Queens,65610.4542316384,59550,63469.3375169914,64112.8298713316,65031.2568134972,63688.7656286287,60273.638293809,59178.1608603331,59273.283105294,60303.0255418891,60190.925262268,63455.8773939008,64634.1984963833,65739.264371369,69320
hh_inc_med_adj,Median household income (2018$),Staten Island,85089.9830451977,78040,85080.4051653829,80769.5531197674,85745.0711335047,76597.5263253457,80161.8712634516,77963.7914806352,76877.7071080178,74190.0135613414,74786.2335664604,75218.2458492927,80209.0797068707,80711.4585170565,82166
