short_name,long_name,Borough,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
population_density,"Population density (1,000 persons per square mile)",Manhattan,71.1331471720981,71.543196277466,72.1580492417044,71.9042513562507,70.0349747564304,70.7080908874164,71.464629279882,71.7766903320834,72.2229332228552,72.587078015028,72.5522083925048,73.4791224089446
population_density,"Population density (1,000 persons per square mile)",Bronx,32.3769126914031,32.666801242534,33.1005639310186,33.2287427079338,32.9759522814759,33.1029420159336,33.4946126014238,33.7386041136964,34.2006660126688,34.6115990859701,34.6182577237319,34.9854340345983
population_density,"Population density (1,000 persons per square mile)",Brooklyn,35.9364964663257,36.2119482034162,36.6209002103811,36.7713028749391,35.9296209159459,36.277695653923,36.7503897425338,37.1301206603846,37.5546858963369,37.7688306425409,37.6601110021604,37.9411491239345
population_density,"Population density (1,000 persons per square mile)",Queens,20.7338373505264,20.8732164573977,21.0816415466307,21.207597599674,20.5376401116984,20.666446265212,20.8955575675361,21.1107861224079,21.3443104835247,21.5058468230846,21.4497642009266,21.6844837654665
population_density,"Population density (1,000 persons per square mile)",Staten Island,8.2054740148534,8.27828520585531,8.37787633915679,8.4521829441382,8.067724042075,8.08670032981488,8.09118657175338,8.12372471730735,8.13503485981898,8.15701916418428,8.18206305117432,8.24124362969641
